"path","lines","current_layer","category","runtime_class","reason","proposed_path","action","direct_dependencies","referenced_by","name_classification","stage_name_occurrences","compatibility_gate","delete_safe","ambiguous_reference_count"
"contrib/satcompute/protection/storage/backup-storage-pool.cc","161","storage","PUBLIC_SUBSTRATE","","实体对象 reserve/commit/merge/release；仅执行资源合同","contrib/satcompute/protection/storage/backup-storage-pool.cc","KEEP","contrib/satcompute/protection/storage/backup-storage-pool.h [include:2]","contrib/satcompute/CMakeLists.txt:16 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/protection/storage/backup-storage-pool.h","147","storage","PUBLIC_SUBSTRATE","","实体对象 reserve/commit/merge/release；仅执行资源合同","contrib/satcompute/protection/storage/backup-storage-pool.h","KEEP","","contrib/satcompute/CMakeLists.txt:118 [build_reference]; contrib/satcompute/protection/mechanism/checkpoint/checkpoint-manager.h:7 [include]; contrib/satcompute/protection/mechanism/checkpoint/checkpoint-manager.h:7 [literal_code_reference]; contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-manager.h:9 [include]; contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-manager.h:9 [literal_code_reference]; contrib/satcompute/protection/storage/backup-storage-pool.cc:2 [include]; contrib/satcompute/protection/storage/backup-storage-pool.cc:2 [literal_code_reference]; contrib/satcompute/tests/unit/n5b-policy-test.cc:2 [include]; contrib/satcompute/tests/unit/n5b-policy-test.cc:2 [literal_code_reference]; contrib/satcompute/tests/unit/n5c-placement-test.cc:3 [include]; contrib/satcompute/tests/unit/n5c-placement-test.cc:3 [literal_code_reference]; contrib/satcompute/tests/unit/protection-contract-test.cc:2 [include]; contrib/satcompute/tests/unit/protection-contract-test.cc:2 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/routing/algorithm/capacity-aware-hrw-policy.cc","115","outside-protection","PUBLIC_SUBSTRATE","","公共路由/容量准入基础设施；不得作为 protection 算法开关","contrib/satcompute/routing/algorithm/capacity-aware-hrw-policy.cc","KEEP","contrib/satcompute/routing/algorithm/capacity-aware-hrw-policy.h [include:7]; contrib/satcompute/routing/algorithm/hrw-per-flow-policy.h [include:9]","contrib/satcompute/CMakeLists.txt:74 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/routing/algorithm/capacity-aware-hrw-policy.h","51","outside-protection","PUBLIC_SUBSTRATE","","公共路由/容量准入基础设施；不得作为 protection 算法开关","contrib/satcompute/routing/algorithm/capacity-aware-hrw-policy.h","KEEP","contrib/satcompute/routing/algorithm/capacity-aware-path-view.h [include:8]; contrib/satcompute/routing/algorithm/path-policy.h [include:9]; contrib/satcompute/routing/state/capacity-reservation-state.h [include:10]","contrib/satcompute/CMakeLists.txt:180 [build_reference]; contrib/satcompute/routing/algorithm/capacity-aware-hrw-policy.cc:7 [include]; contrib/satcompute/routing/algorithm/capacity-aware-hrw-policy.cc:7 [literal_code_reference]; contrib/satcompute/routing/routing-policy-factory.cc:9 [include]; contrib/satcompute/routing/routing-policy-factory.cc:9 [literal_code_reference]; contrib/satcompute/tests/unit/routing-policy-factory-test.cc:5 [include]; contrib/satcompute/tests/unit/routing-policy-factory-test.cc:5 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/routing/algorithm/capacity-aware-path-types.h","37","outside-protection","PUBLIC_SUBSTRATE","","公共路由/容量准入基础设施；不得作为 protection 算法开关","contrib/satcompute/routing/algorithm/capacity-aware-path-types.h","KEEP","contrib/satcompute/routing/common/ecmp-route-candidate.h [include:8]","contrib/satcompute/CMakeLists.txt:181 [build_reference]; contrib/satcompute/routing/algorithm/path-policy.h:8 [include]; contrib/satcompute/routing/algorithm/path-policy.h:8 [literal_code_reference]; contrib/satcompute/routing/state/capacity-reservation-state.h:8 [include]; contrib/satcompute/routing/state/capacity-reservation-state.h:8 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/routing/algorithm/capacity-aware-path-view.h","34","outside-protection","PUBLIC_SUBSTRATE","","公共路由/容量准入基础设施；不得作为 protection 算法开关","contrib/satcompute/routing/algorithm/capacity-aware-path-view.h","KEEP","contrib/satcompute/routing/common/ecmp-route-candidate.h [include:8]","contrib/satcompute/CMakeLists.txt:182 [build_reference]; contrib/satcompute/routing/algorithm/capacity-aware-hrw-policy.h:8 [include]; contrib/satcompute/routing/algorithm/capacity-aware-hrw-policy.h:8 [literal_code_reference]; contrib/satcompute/routing/routing-policy-factory.h:8 [include]; contrib/satcompute/routing/routing-policy-factory.h:8 [literal_code_reference]; contrib/satcompute/routing/state/capacity-reservation-state.h:9 [include]; contrib/satcompute/routing/state/capacity-reservation-state.h:9 [literal_code_reference]; contrib/satcompute/topology/satellite-runtime-view.h:8 [include]; contrib/satcompute/topology/satellite-runtime-view.h:8 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/routing/algorithm/global-first-policy.cc","18","outside-protection","PUBLIC_SUBSTRATE","","公共路由/容量准入基础设施；不得作为 protection 算法开关","contrib/satcompute/routing/algorithm/global-first-policy.cc","KEEP","contrib/satcompute/routing/algorithm/global-first-policy.h [include:7]","contrib/satcompute/CMakeLists.txt:75 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/routing/algorithm/global-first-policy.h","22","outside-protection","PUBLIC_SUBSTRATE","","公共路由/容量准入基础设施；不得作为 protection 算法开关","contrib/satcompute/routing/algorithm/global-first-policy.h","KEEP","contrib/satcompute/routing/algorithm/next-hop-policy.h [include:8]","contrib/satcompute/CMakeLists.txt:183 [build_reference]; contrib/satcompute/routing/algorithm/global-first-policy.cc:7 [include]; contrib/satcompute/routing/algorithm/global-first-policy.cc:7 [literal_code_reference]; contrib/satcompute/routing/routing-policy-factory.cc:10 [include]; contrib/satcompute/routing/routing-policy-factory.cc:10 [literal_code_reference]; contrib/satcompute/tests/unit/routing-policy-factory-test.cc:8 [include]; contrib/satcompute/tests/unit/routing-policy-factory-test.cc:8 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/routing/algorithm/hash-per-flow-policy.cc","28","outside-protection","PUBLIC_SUBSTRATE","","公共路由/容量准入基础设施；不得作为 protection 算法开关","contrib/satcompute/routing/algorithm/hash-per-flow-policy.cc","KEEP","contrib/satcompute/routing/algorithm/hash-per-flow-policy.h [include:7]; contrib/satcompute/routing/common/fnv1a64.h [include:9]","contrib/satcompute/CMakeLists.txt:76 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/routing/algorithm/hash-per-flow-policy.h","22","outside-protection","PUBLIC_SUBSTRATE","","公共路由/容量准入基础设施；不得作为 protection 算法开关","contrib/satcompute/routing/algorithm/hash-per-flow-policy.h","KEEP","contrib/satcompute/routing/algorithm/next-hop-policy.h [include:8]","contrib/satcompute/CMakeLists.txt:184 [build_reference]; contrib/satcompute/routing/algorithm/hash-per-flow-policy.cc:7 [include]; contrib/satcompute/routing/algorithm/hash-per-flow-policy.cc:7 [literal_code_reference]; contrib/satcompute/routing/ns3/satcompute-ipv4-global-routing.h:8 [include]; contrib/satcompute/routing/ns3/satcompute-ipv4-global-routing.h:8 [literal_code_reference]; contrib/satcompute/routing/routing-policy-factory.cc:11 [include]; contrib/satcompute/routing/routing-policy-factory.cc:11 [literal_code_reference]; contrib/satcompute/tests/unit/routing-policy-factory-test.cc:9 [include]; contrib/satcompute/tests/unit/routing-policy-factory-test.cc:9 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/routing/algorithm/hrw-per-flow-policy.cc","98","outside-protection","PUBLIC_SUBSTRATE","","公共路由/容量准入基础设施；不得作为 protection 算法开关","contrib/satcompute/routing/algorithm/hrw-per-flow-policy.cc","KEEP","contrib/satcompute/routing/algorithm/hrw-per-flow-policy.h [include:7]; contrib/satcompute/routing/common/fnv1a64.h [include:9]","contrib/satcompute/CMakeLists.txt:77 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/routing/algorithm/hrw-per-flow-policy.h","49","outside-protection","PUBLIC_SUBSTRATE","","公共路由/容量准入基础设施；不得作为 protection 算法开关","contrib/satcompute/routing/algorithm/hrw-per-flow-policy.h","KEEP","contrib/satcompute/routing/algorithm/next-hop-policy.h [include:8]","contrib/satcompute/CMakeLists.txt:185 [build_reference]; contrib/satcompute/routing/algorithm/capacity-aware-hrw-policy.cc:9 [include]; contrib/satcompute/routing/algorithm/capacity-aware-hrw-policy.cc:9 [literal_code_reference]; contrib/satcompute/routing/algorithm/hrw-per-flow-policy.cc:7 [include]; contrib/satcompute/routing/algorithm/hrw-per-flow-policy.cc:7 [literal_code_reference]; contrib/satcompute/routing/algorithm/size-aware-hrw-policy.cc:9 [include]; contrib/satcompute/routing/algorithm/size-aware-hrw-policy.cc:9 [literal_code_reference]; contrib/satcompute/routing/ns3/satcompute-ipv4-global-routing.cc:9 [include]; contrib/satcompute/routing/ns3/satcompute-ipv4-global-routing.cc:9 [literal_code_reference]; contrib/satcompute/routing/ns3/satcompute-ipv4-global-routing.h:9 [include]; contrib/satcompute/routing/ns3/satcompute-ipv4-global-routing.h:9 [literal_code_reference]; contrib/satcompute/routing/routing-policy-factory.cc:12 [include]; contrib/satcompute/routing/routing-policy-factory.cc:12 [literal_code_reference]; contrib/satcompute/tests/unit/routing-policy-factory-test.cc:10 [include]; contrib/satcompute/tests/unit/routing-policy-factory-test.cc:10 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/routing/algorithm/next-hop-policy.h","47","outside-protection","PUBLIC_SUBSTRATE","","公共路由/容量准入基础设施；不得作为 protection 算法开关","contrib/satcompute/routing/algorithm/next-hop-policy.h","KEEP","contrib/satcompute/routing/common/ecmp-flow-key.h [include:8]; contrib/satcompute/routing/common/ecmp-route-candidate.h [include:9]","contrib/satcompute/CMakeLists.txt:186 [build_reference]; contrib/satcompute/routing/algorithm/global-first-policy.h:8 [include]; contrib/satcompute/routing/algorithm/global-first-policy.h:8 [literal_code_reference]; contrib/satcompute/routing/algorithm/hash-per-flow-policy.h:8 [include]; contrib/satcompute/routing/algorithm/hash-per-flow-policy.h:8 [literal_code_reference]; contrib/satcompute/routing/algorithm/hrw-per-flow-policy.h:8 [include]; contrib/satcompute/routing/algorithm/hrw-per-flow-policy.h:8 [literal_code_reference]; contrib/satcompute/routing/algorithm/size-aware-hrw-policy.h:8 [include]; contrib/satcompute/routing/algorithm/size-aware-hrw-policy.h:8 [literal_code_reference]; contrib/satcompute/routing/routing-policy-factory.h:9 [include]; contrib/satcompute/routing/routing-policy-factory.h:9 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/routing/algorithm/path-policy.h","36","outside-protection","PUBLIC_SUBSTRATE","","公共路由/容量准入基础设施；不得作为 protection 算法开关","contrib/satcompute/routing/algorithm/path-policy.h","KEEP","contrib/satcompute/routing/algorithm/capacity-aware-path-types.h [include:8]; contrib/satcompute/routing/common/ecmp-flow-key.h [include:9]","contrib/satcompute/CMakeLists.txt:187 [build_reference]; contrib/satcompute/routing/algorithm/capacity-aware-hrw-policy.h:9 [include]; contrib/satcompute/routing/algorithm/capacity-aware-hrw-policy.h:9 [literal_code_reference]; contrib/satcompute/routing/routing-policy-factory.h:10 [include]; contrib/satcompute/routing/routing-policy-factory.h:10 [literal_code_reference]; contrib/satcompute/traffic/network-transfer-engine.h:8 [include]; contrib/satcompute/traffic/network-transfer-engine.h:8 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/routing/algorithm/size-aware-hrw-policy.cc","76","outside-protection","PUBLIC_SUBSTRATE","","公共路由/容量准入基础设施；不得作为 protection 算法开关","contrib/satcompute/routing/algorithm/size-aware-hrw-policy.cc","KEEP","contrib/satcompute/routing/algorithm/hrw-per-flow-policy.h [include:9]; contrib/satcompute/routing/algorithm/size-aware-hrw-policy.h [include:7]","contrib/satcompute/CMakeLists.txt:78 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/routing/algorithm/size-aware-hrw-policy.h","30","outside-protection","PUBLIC_SUBSTRATE","","公共路由/容量准入基础设施；不得作为 protection 算法开关","contrib/satcompute/routing/algorithm/size-aware-hrw-policy.h","KEEP","contrib/satcompute/routing/algorithm/next-hop-policy.h [include:8]; contrib/satcompute/routing/state/flow-route-state.h [include:9]; contrib/satcompute/routing/state/size-aware-load-view.h [include:10]","contrib/satcompute/CMakeLists.txt:188 [build_reference]; contrib/satcompute/routing/algorithm/size-aware-hrw-policy.cc:7 [include]; contrib/satcompute/routing/algorithm/size-aware-hrw-policy.cc:7 [literal_code_reference]; contrib/satcompute/routing/routing-policy-factory.cc:13 [include]; contrib/satcompute/routing/routing-policy-factory.cc:13 [literal_code_reference]; contrib/satcompute/tests/unit/routing-policy-factory-test.cc:12 [include]; contrib/satcompute/tests/unit/routing-policy-factory-test.cc:12 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/routing/common/ecmp-flow-key.h","76","outside-protection","PUBLIC_SUBSTRATE","","公共路由/容量准入基础设施；不得作为 protection 算法开关","contrib/satcompute/routing/common/ecmp-flow-key.h","KEEP","","contrib/satcompute/CMakeLists.txt:189 [build_reference]; contrib/satcompute/routing/algorithm/next-hop-policy.h:8 [include]; contrib/satcompute/routing/algorithm/next-hop-policy.h:8 [literal_code_reference]; contrib/satcompute/routing/algorithm/path-policy.h:9 [include]; contrib/satcompute/routing/algorithm/path-policy.h:9 [literal_code_reference]; contrib/satcompute/routing/ns3/satcompute-ipv4-global-routing.h:10 [include]; contrib/satcompute/routing/ns3/satcompute-ipv4-global-routing.h:10 [literal_code_reference]; contrib/satcompute/routing/state/flow-route-registry.h:8 [include]; contrib/satcompute/routing/state/flow-route-registry.h:8 [literal_code_reference]; contrib/satcompute/routing/state/flow-route-state.h:8 [include]; contrib/satcompute/routing/state/flow-route-state.h:8 [literal_code_reference]; contrib/satcompute/traffic/network-transfer-config.h:8 [include]; contrib/satcompute/traffic/network-transfer-config.h:8 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/routing/common/ecmp-route-candidate.h","44","outside-protection","PUBLIC_SUBSTRATE","","公共路由/容量准入基础设施；不得作为 protection 算法开关","contrib/satcompute/routing/common/ecmp-route-candidate.h","KEEP","","contrib/satcompute/CMakeLists.txt:190 [build_reference]; contrib/satcompute/routing/algorithm/capacity-aware-path-types.h:8 [include]; contrib/satcompute/routing/algorithm/capacity-aware-path-types.h:8 [literal_code_reference]; contrib/satcompute/routing/algorithm/capacity-aware-path-view.h:8 [include]; contrib/satcompute/routing/algorithm/capacity-aware-path-view.h:8 [literal_code_reference]; contrib/satcompute/routing/algorithm/next-hop-policy.h:9 [include]; contrib/satcompute/routing/algorithm/next-hop-policy.h:9 [literal_code_reference]; contrib/satcompute/routing/ns3/satcompute-ipv4-global-routing.h:11 [include]; contrib/satcompute/routing/ns3/satcompute-ipv4-global-routing.h:11 [literal_code_reference]; contrib/satcompute/routing/state/flow-route-registry.h:9 [include]; contrib/satcompute/routing/state/flow-route-registry.h:9 [literal_code_reference]; contrib/satcompute/routing/state/flow-route-state.h:9 [include]; contrib/satcompute/routing/state/flow-route-state.h:9 [literal_code_reference]; contrib/satcompute/routing/state/size-aware-load-state.h:8 [include]; contrib/satcompute/routing/state/size-aware-load-state.h:8 [literal_code_reference]; contrib/satcompute/routing/state/size-aware-load-view.h:8 [include]; contrib/satcompute/routing/state/size-aware-load-view.h:8 [literal_code_reference]","","","现有合同不变","false","0"
